system:index,date,mean,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,2003-08-14T00:00:00,0.31584101915359497,"{""type"":""Point"",""coordinates"":[10.3,41.8834]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,2003-08-15T00:00:00,0.12840531766414642,"{""type"":""Point"",""coordinates"":[17.9171,35.9005]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,2003-08-15T00:00:00,0.32889825105667114,"{""type"":""Point"",""coordinates"":[19.0006,39.9999]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,2003-08-15T00:00:00,0.6060015559196472,"{""type"":""Point"",""coordinates"":[-4.0,35.85]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_1,2003-08-16T00:00:00,0.1618141084909439,"{""type"":""Point"",""coordinates"":[19.0006,39.9999]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_5,2003-08-16T00:00:00,0.05276210606098175,"{""type"":""Point"",""coordinates"":[-4.0,35.85]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_7,2003-08-16T00:00:00,0.24136649072170258,"{""type"":""Point"",""coordinates"":[10.3,41.8834]}"
1_1_1_1_1_1_1_1_1_1_1_2_4,2003-08-17T00:00:00,0.45286130905151367,"{""type"":""Point"",""coordinates"":[5.3507,37.8669]}"
1_1_1_1_1_1_1_1_1_1_1_2_7,2003-08-17T00:00:00,0.2778783440589905,"{""type"":""Point"",""coordinates"":[10.3,41.8834]}"
1_1_1_1_1_1_1_1_1_1_2_4,2003-08-18T00:00:00,0.39611876010894775,"{""type"":""Point"",""coordinates"":[5.3507,37.8669]}"
1_1_1_1_1_1_1_1_1_1_2_7,2003-08-18T00:00:00,0.4100625514984131,"{""type"":""Point"",""coordinates"":[10.3,41.8834]}"
1_1_1_1_1_1_1_1_1_2_0,2003-08-19T00:00:00,0.2655465006828308,"{""type"":""Point"",""coordinates"":[17.9171,35.9005]}"
1_1_1_1_1_1_1_1_1_2_1,2003-08-19T00:00:00,0.4674499034881592,"{""type"":""Point"",""coordinates"":[19.0006,39.9999]}"
1_1_1_1_1_1_1_1_1_2_5,2003-08-19T00:00:00,-0.021954253315925598,"{""type"":""Point"",""coordinates"":[-4.0,35.85]}"
1_1_1_1_1_1_1_1_1_2_6,2003-08-19T00:00:00,0.13013823330402374,"{""type"":""Point"",""coordinates"":[6.4757,40.467]}"
1_1_1_1_1_1_1_1_2_0,2003-08-20T00:00:00,0.31584101915359497,"{""type"":""Point"",""coordinates"":[17.9171,35.9005]}"
1_1_1_1_1_1_1_1_2_4,2003-08-20T00:00:00,-0.014297246932983398,"{""type"":""Point"",""coordinates"":[5.3507,37.8669]}"
1_1_1_1_1_1_1_1_2_6,2003-08-20T00:00:00,-0.006479039788246155,"{""type"":""Point"",""coordinates"":[6.4757,40.467]}"
1_1_1_1_1_1_1_1_2_7,2003-08-20T00:00:00,0.1618141084909439,"{""type"":""Point"",""coordinates"":[10.3,41.8834]}"
1_1_1_1_1_1_1_2_0,2003-08-21T00:00:00,0.2903713583946228,"{""type"":""Point"",""coordinates"":[17.9171,35.9005]}"
1_1_1_1_1_1_1_2_3,2003-08-21T00:00:00,0.2655465006828308,"{""type"":""Point"",""coordinates"":[15.5666,38.0833]}"
1_1_1_1_1_1_1_2_7,2003-08-21T00:00:00,0.05187549442052841,"{""type"":""Point"",""coordinates"":[10.3,41.8834]}"
1_1_1_1_1_1_2_0,2003-08-22T00:00:00,0.1949407309293747,"{""type"":""Point"",""coordinates"":[17.9171,35.9005]}"
1_1_1_1_1_1_2_1,2003-08-22T00:00:00,0.30302560329437256,"{""type"":""Point"",""coordinates"":[19.0006,39.9999]}"
1_1_1_1_1_1_2_3,2003-08-22T00:00:00,0.2778783440589905,"{""type"":""Point"",""coordinates"":[15.5666,38.0833]}"
1_1_1_1_1_1_2_6,2003-08-22T00:00:00,0.22951824963092804,"{""type"":""Point"",""coordinates"":[6.4757,40.467]}"
1_1_1_1_1_1_2_7,2003-08-22T00:00:00,0.13666686415672302,"{""type"":""Point"",""coordinates"":[10.3,41.8834]}"
1_1_1_1_1_2_0,2003-08-23T00:00:00,0.15181966125965118,"{""type"":""Point"",""coordinates"":[17.9171,35.9005]}"
1_1_1_1_1_2_1,2003-08-23T00:00:00,0.30334800481796265,"{""type"":""Point"",""coordinates"":[19.0006,39.9999]}"
1_1_1_1_1_2_3,2003-08-23T00:00:00,0.10982702672481537,"{""type"":""Point"",""coordinates"":[15.5666,38.0833]}"
1_1_1_1_1_2_7,2003-08-23T00:00:00,0.13013823330402374,"{""type"":""Point"",""coordinates"":[10.3,41.8834]}"
1_1_1_1_2_0,2003-08-24T00:00:00,0.11937810480594635,"{""type"":""Point"",""coordinates"":[17.9171,35.9005]}"
1_1_1_1_2_1,2003-08-24T00:00:00,0.2063053399324417,"{""type"":""Point"",""coordinates"":[19.0006,39.9999]}"
1_1_1_1_2_2,2003-08-24T00:00:00,0.3823361396789551,"{""type"":""Point"",""coordinates"":[15.2666,37.6167]}"
1_1_1_1_2_5,2003-08-24T00:00:00,0.25410130620002747,"{""type"":""Point"",""coordinates"":[-4.0,35.85]}"
1_1_1_2_1,2003-08-25T00:00:00,0.09991319477558136,"{""type"":""Point"",""coordinates"":[19.0006,39.9999]}"
1_1_1_2_4,2003-08-25T00:00:00,0.3419554829597473,"{""type"":""Point"",""coordinates"":[5.3507,37.8669]}"
1_1_1_2_5,2003-08-25T00:00:00,0.14678215980529785,"{""type"":""Point"",""coordinates"":[-4.0,35.85]}"
1_1_1_2_6,2003-08-25T00:00:00,0.08056913316249847,"{""type"":""Point"",""coordinates"":[6.4757,40.467]}"
1_1_2_4,2003-08-26T00:00:00,0.45286130905151367,"{""type"":""Point"",""coordinates"":[5.3507,37.8669]}"
1_1_2_6,2003-08-26T00:00:00,0.15109427273273468,"{""type"":""Point"",""coordinates"":[6.4757,40.467]}"
1_1_2_7,2003-08-26T00:00:00,0.06186990439891815,"{""type"":""Point"",""coordinates"":[10.3,41.8834]}"
1_2_4,2003-08-27T00:00:00,0.2533758878707886,"{""type"":""Point"",""coordinates"":[5.3507,37.8669]}"
1_2_6,2003-08-27T00:00:00,0.22951824963092804,"{""type"":""Point"",""coordinates"":[6.4757,40.467]}"
1_2_7,2003-08-27T00:00:00,0.18373729288578033,"{""type"":""Point"",""coordinates"":[10.3,41.8834]}"
2_0,2003-08-28T00:00:00,0.13013823330402374,"{""type"":""Point"",""coordinates"":[17.9171,35.9005]}"
2_1,2003-08-28T00:00:00,0.1618141084909439,"{""type"":""Point"",""coordinates"":[19.0006,39.9999]}"
2_2,2003-08-28T00:00:00,0.2655465006828308,"{""type"":""Point"",""coordinates"":[15.2666,37.6167]}"
2_4,2003-08-28T00:00:00,0.7227912545204163,"{""type"":""Point"",""coordinates"":[5.3507,37.8669]}"
2_5,2003-08-28T00:00:00,0.2533758878707886,"{""type"":""Point"",""coordinates"":[-4.0,35.85]}"
2_7,2003-08-28T00:00:00,0.1949407309293747,"{""type"":""Point"",""coordinates"":[10.3,41.8834]}"
